DM Gov,Corp IG,Corp HY,EM Gov,DM Equities,EM Equities,Private Equity,Infrastructure,Real Estate,Hedge Funds
0.0065731448274746,0.1369840642880304,0.263068237858701,0.0610219260367297,0.4067944561712033,0.326487326255515,0.4140746817182907,0.3498853497853997,0.2718619621931595,0.1620481700726608
0.0650766262526492,0.1866386818245422,0.2727039275303506,0.0635854526113304,0.0962798909907001,0.0502986368673281,0.0853457999421511,0.0839764008255903,-0.0128289361092082,0.0908795020661141
0.0414104149694647,0.0451714724297367,0.0293490986076643,0.1114598496344241,-0.08459658002404,0.2379587428426341,-0.0039581595190312,0.0875533987199044,-0.0321966197521069,-0.0014940972621265
0.0392819787747764,0.0764848576448162,0.1168747631626327,0.1375538311470439,0.1326758001394061,0.2222864208500263,0.2114496103096232,0.0514981848379603,0.0360877248345723,0.0406922230298867
0.0649150034884218,0.1021962554869231,0.0391279995083633,0.0782010467581977,0.0163883411271603,0.0351621325116031,-0.0867855916964362,-0.0339379254269862,0.161836195930908,-0.0079640495690622
0.0749579524500207,0.1472206894807122,0.1263407633140618,0.0359389365239817,-0.1143172665092023,-0.2502413117774291,-0.0731691393527563,-0.0329873913627487,0.0762627202849293,-0.0478166387420653
0.0354565535587154,0.0065957937026421,-0.0493062799413259,-0.079862039280712,-0.1442808130484955,-0.3455184331910609,-0.1524385083288462,-0.0942915699035455,0.0662990180309581,0.1388440821719059
0.0677691709538501,-0.0859979101453879,-0.1846003240800713,-0.0327776275070379,-0.1258304435917142,-0.1386247249229167,-0.0747587836029725,-0.0294422399477443,-0.0645578555821583,-0.0204983334616213
0.0067701354930236,0.0028046300197177,-0.1361268985592677,-0.2313222786780071,-0.2947783233984402,-0.4154712920672974,-0.0513035063092165,-0.2245214416881195,0.1219116341381714,0.0008980472946225
0.0596126328258534,0.0451440873991186,0.0808332092623511,0.1518688270557355,0.0801826235079612,0.3700074876567005,-0.0101287973861361,0.1984728097039112,-0.0920898069035432,0.1072228033548066
-0.007227000726077,0.024251727643014,0.0942401096731855,0.1174101694407174,0.3560619770131714,0.2493649662409069,0.1851608083500728,0.0504525058707709,-0.0600382734460021,0.0688664827166118
0.1218437282175961,0.2481150277884187,0.3095486291406506,0.2314688990439675,0.1945847333794981,0.3634309551373671,0.305063019410009,0.0817132189940472,-0.0467734786851574,0.1416107709103744
0.0643855146096052,0.0264865700916541,-0.0084947102680137,0.1347062013327451,0.0399342747361703,0.2627038241186477,0.2433913140096608,-0.0181239213304633,0.0234593383844743,0.1328324304235186
0.0320172644537217,0.0930531125004725,0.1612415787550061,0.1700502662303118,0.2253658487817147,0.3561787533742815,0.3717548931387018,0.5949944378272127,0.2251663923544817,0.1318511651539111
0.0819854905090138,0.1378308334426994,0.1527244899105313,0.3004771458133461,0.0359158253011684,0.2004438268570794,0.1243981624205066,0.271922140380209,0.1323704658671129,0.0626245891997201
0.0007840215421994,0.040669000392163,0.067823658227814,-0.0011162780102107,0.2674946069129644,0.0049001793035898,-0.0069069039928369,-0.1715584975616919,-0.0334511670388358,0.0961612526055308
0.0524924865329035,0.003994404085349,-0.1138278278069404,0.0554757094376243,0.0125080536854549,0.3045363037469737,0.530704693189634,0.2003342218034436,0.2477766553362077,0.0372237517218587
0.0011070582078991,-0.0550437621580562,-0.0981332399197107,-0.024151627284219,-0.0234856555958281,0.2313432244069964,0.0564922493960036,-0.0292887064762498,-0.0537136631884562,0.0370982015720782
0.074605955878684,0.1401988766801052,0.2186951015304148,0.2210186943335352,0.0925546474107075,0.3851078323380208,0.3687923145907432,0.5188987167183932,0.3564631204152617,0.2122992535148
0.094969533920791,0.1293647890790896,0.1751163091748688,0.1228037348962802,0.283273019892118,0.2970359399066185,0.2568645717318294,0.1518300650271196,0.3419810093848174,0.0745689678550898
0.0037854252649587,0.122757931077305,0.2055903538874504,0.097431997196564,0.056353577718853,0.1742998186038173,0.1887488351185839,0.2468907466559493,0.1816215611590885,0.161069132551515
-0.0028893044309216,-0.0105505764963568,0.0025367064604908,-0.10508467024092,-0.1120813667682713,-0.2664164386562475,0.008256895529344,-0.0745623828201083,0.0329431858775421,-0.0314266775962503
0.0398052701989062,-0.0008151521650684,-0.065815212169339,-0.0082221953303891,0.040080398974492,-0.1890133272714025,0.0540530046032372,-0.1490375188515864,0.079929933515386,0.0556383545857221
0.0783372099445585,0.0013129560085574,-0.0749621092390407,0.0174143166077651,-0.1138142248431323,-0.2018725421698631,0.1605577923405299,-0.1156067552855713,-0.1457748709416362,-0.0081741502417703
0.0103634528739731,0.0648194131686876,0.1033655563729987,0.1253353647322674,0.0718746504728526,0.0336938012297949,0.1146691071383021,-0.0401187683635245,-0.0409842144940988,0.0628396435628455
0.066190414097017,0.0194092773329335,-0.0120363395792904,-0.1202827172805691,-0.0176935212840533,-0.2878473288763367,-0.0807903195796133,-0.0139008400558964,0.1038584050795068,-0.0550265107842642
0.0252529825084051,0.0665941004101406,0.1649140603399483,0.2216828060754614,0.2004383059380934,0.4997972478228878,0.1131488230661059,0.079366470137506,0.0388508031419418,0.1661241332439513
0.0311096591342134,0.0647763024156315,0.0839449512129084,0.1902564235154935,0.111774994447888,0.5251917682118934,-0.1590512231505301,0.146600487301314,0.0412343879754826,0.2116996897602516
0.0035700941833578,0.0299385418636066,0.1709125677702612,0.0495421040145671,0.2958503519037678,0.2534667922890288,0.0671486415693269,0.2405158389290547,0.040486246077654,0.0867425894929285
0.0130379601368182,0.0632824332439296,0.1290401944349175,0.0750985796362644,-0.0571374954477862,0.3051738971749858,0.5253294078646633,0.2562820173799047,0.250752081794481,0.1099402796451356
0.0138425052751498,0.1668542888993327,0.131113447129537,0.1411060073283583,0.0381389349251326,0.1595998126347777,-0.0601035734053588,-0.1702671527980512,0.2073323058382279,0.0293697446349761
0.0748675888768162,0.0630106040437052,0.057034934936986,0.043882063438897,0.0346364297765635,0.2060168614319004,-0.057134956124478,0.4092897724065363,0.1880899423196111,0.0345655547048524
0.0558212695625972,0.0817667971926972,0.0755276162876867,0.1496834450133775,-0.0601907445921688,0.0244408014098937,-0.0037197106506196,0.177356659885755,0.0492775515801893,-0.0185279835388799
0.1195233074860928,0.1589982091680037,0.1957467991355939,0.3108829539521676,0.1850201563255318,0.0492426607632576,0.2432566637823197,-0.0998738257766616,0.1014789549794961,-0.0215447200253117
0.0714150117797121,0.0199746314156556,0.003113314017467,-0.0341351836706126,0.0626471432504343,-0.1705103094284296,-0.0286240610048591,0.241494653046701,0.3375838307876242,0.0496308050382967
0.0299468801996516,0.0501468520856516,0.1189703271537037,0.1206915122057645,0.2376760031478499,0.2223066601730157,0.0842669033590293,0.4390826951260644,0.363435479282679,0.1290248955667168
0.0637606071381382,0.0162974077736464,0.0826003174167431,0.0443823747496046,0.0910958644603832,0.0546174699021022,0.075489716263752,0.0177583406501371,0.1260496166707201,0.0441148412226828
-0.0148223471515585,-0.0415811435143668,0.0786038125117498,-0.0152072084596052,0.266016256756503,0.068194674607743,0.1242908522562251,0.082579373492247,0.3118380561161693,0.1458612823720226
0.0928845395141717,0.1547747961257553,0.1078721973531589,0.1103530390875919,0.0265891437257652,0.0198414364030139,-0.2739720360519141,0.0120100658571857,-0.0132594037331392,0.0211599032139866
0.0055896627713003,-0.048988678797203,-0.0424087300916776,0.0590945947465986,-0.0279822211723548,0.0077232274995469,-0.0815071254552044,-0.1244749384733716,0.0224820913180741,-0.0351772668543041
0.0264545467285963,0.0047089702738472,-0.0056037558834811,0.1066140641053521,-0.0658703648685935,-0.1336773426329736,-0.0515042839259107,-0.0696557829595238,-0.1492749594192854,-0.0209830684979716
0.0014211646053792,0.0259916296353295,0.0547416337212234,0.0174153457910062,-0.0271287514638116,-0.0114492311277831,0.4130757056574405,0.1033787463562623,-0.0304365788661968,0.008096775298739
0.0204025538582963,-0.0246534020209568,-0.092656522594809,0.0054760044642028,0.0548567119611695,-0.1108355946484587,0.1019601111716288,-0.3234925039482627,0.1290079106902788,0.0534276907920301
0.0056918725315737,-0.0097535142487964,-0.0166737715758017,-0.1457916274120042,-0.036532222573743,0.0022608483305146,0.2213013871932521,0.3804173051553805,-0.0795931600570321,-0.0144660120141912
0.0467258938524903,0.1770553389529436,0.3296382887752864,0.1649822993976637,0.5982248918372051,0.5131395903875753,0.8321792701915922,0.2550394471349311,0.2709955860337476,0.2243361539834663
0.0421835458550088,0.0052976622356297,0.0361409831547954,0.0801843907070249,0.0809875445159362,0.1995907909769376,0.2802854773522933,0.1194918732783014,0.0799944966595374,0.0784719580601018
-0.001908470958146,0.093718927896051,0.0559534419025435,0.00879743471457,0.014064714045765,0.0134403155854625,0.0550447719955213,0.3281278361991122,0.1027172125705986,-0.0273691710096976
-0.0074331896392781,0.0039730217172944,-0.0107917974759133,-0.0259735448383557,0.0489769596883047,-0.0806373469026191,0.0890265694490666,0.0625799838854512,0.0305408930435475,0.0354240080750509
-0.0338269076819067,-0.0166594824350105,-0.0560589737392502,-0.0881274735936088,0.1642139014178116,0.1410491951718664,0.5397885785262557,0.1511079756876325,0.057589450466106,0.1474035484869245
0.0359784794052664,0.1034344466650654,0.1220417928844099,0.0402598568711458,0.1522659748957635,0.0280149897777397,-0.1285756784557805,-0.2719803969740922,-0.0097302128141454,0.0259352519564997
0.003894796812613,0.031318111567222,0.1523213861441739,0.0478697510426084,0.3628207702494774,0.209905411459861,0.2441878333345974,-0.0030064091021964,0.1414280150672526,0.2069518128295702
-0.0117420874429566,0.1291727492500005,0.262046931440052,0.2003457746394537,0.4190690833411414,0.879306888383389,0.4181570828123313,0.1502044225515459,0.0560678551142543,0.3731009292388576
0.0673668557749442,0.0311607952658194,-0.0310633782620207,0.0020092503404245,-0.0114171268393764,-0.1578618900122156,0.1505856056836143,0.1204972003046513,0.209068521937257,-0.009256038417008
0.0282630312232456,0.0328901169424602,-0.0278501874500596,0.087760448438948,-0.114982228929335,-0.0850076709621336,-0.1791186978533512,0.0092140561255698,-0.0806238524312341,-0.0436181010974037
-0.000143064049451,0.0428869212600033,0.0633004071593681,-0.0668828215422037,0.265497192156239,0.0833143636127344,0.5585474513953383,0.1504190616571634,0.4250933914707382,0.0977717673031339
0.0543886545389462,0.0155979778873944,0.1813386182573317,0.2360617858170666,0.3827656315118308,0.5025614540524415,0.3607420506633394,0.1670753726641447,0.1190655983610524,0.1967363600430107
0.0383246934456165,0.0165148324055579,-0.0198470064645207,0.0521864266279463,0.0935099175590972,0.2674554025833191,0.2818279824980099,0.2348119908293278,0.103448230257789,0.1531348250777333
0.088901133836079,0.0547270603177485,-0.048513152060011,-0.0671356225941528,-0.1357164338258341,-0.3210263884735111,-0.3765545079901661,-0.0038672400215855,-0.1377102949578456,0.052369936238281
-0.0110691822128077,-0.064633045351894,-0.0619091613242352,-0.0648522440684988,0.0653262538828229,0.0184305141507006,0.1553852072063744,0.1089455110610262,0.0758416398110439,0.0062715663672525
0.0493225358602142,-0.0498877484581877,-0.0192158734671669,0.0539085865364563,0.0563332043891438,0.1099940120310594,0.1412695122167333,0.3199555472309909,0.1559750839598956,0.1209457352975216
0.0953872367048531,0.1509218335151128,0.2282843762907416,0.1313137818064707,0.1468845590049243,0.1666517010594852,0.4360295412623005,0.2620920571542759,0.1232092800711042,0.1742783181129568
0.0613808151567645,0.0953277643721712,0.1890156760628341,0.2346204972451382,0.2991771148796127,0.2601576770894616,0.2759945543824245,0.1587242901542545,0.1500159879017444,0.1456008510231512
0.0096522388377429,0.078504104813782,0.0784302583814042,0.0638864687469353,-0.1359207818722825,-0.0301140573827481,0.3780701633883425,0.4067585143754986,0.0794866582820645,0.0360228938194511
0.0638314366739822,0.0787625915423564,0.1143584674169313,0.0701963691785692,0.1213434341237305,0.0639150436624897,-0.0546673822424175,0.186350284834216,0.1470315500074988,0.1157689170302087
0.0332484126964447,0.0161861137279901,0.0591567891278868,-0.01853308165456,0.0410859490441331,-0.1520518452446841,-0.0110000940078393,0.083135977063987,-0.0645215265823722,-0.0097593171545734
-0.0295900829088336,0.032401674551413,0.1129709238200917,0.088206482339836,0.2737633987220595,0.0611132082321115,0.3867342089530095,0.0271697827149073,0.2138878308067395,0.0229321052504372
0.004442845766994,0.0270300115606201,0.1315850027550309,0.0236177720938677,0.3102771672018027,0.408233447278431,0.3772198465227374,-0.0814167053710295,0.1611085227060675,0.2368198179938454
0.0491655613608146,0.0905849438273584,0.1402841429627328,0.0607108254868191,0.383120281889209,0.3219106870910779,0.4632178719110256,0.4115175537112685,0.1282993373772933,0.1700379076387395
0.0259242247173092,-0.0348042581299229,-0.0580316083864306,-0.0360303645715621,0.0154889396567912,-0.0860851193800112,0.1033065786188542,-0.0353877177427943,0.3217314434409195,0.0263048283678102
0.0169598266059896,0.0295806586936924,-0.0081717942130815,-0.0380191983731478,-0.0644112973683805,0.062593658927559,-0.1777058931515451,0.0460193573243694,-0.1048952866281897,0.1012176097507469
0.1051811211656468,0.1725928599744195,0.1251964480924998,0.1236428893677406,0.1466301851935463,-0.0452958266780459,0.2009645853090482,0.2555518759281214,0.2185264613339774,0.1455311720713217
0.057334360174911,0.0798996513665291,0.0128920127123857,0.1098168807000297,-0.0058757742171257,0.2714782729613294,0.0596098887953686,-0.0864083529004137,0.1401127514230393,0.0040158147013131
0.0916851013424786,0.131596271194476,0.1478492196738308,0.0685037250806828,0.0509765060484124,0.1174682955216377,0.14652784354428,0.4298232302888325,0.154112102416003,0.1234446376650684
0.0206524333503128,0.1423610516324018,0.3193035123861329,0.1749263137225394,0.2374163149550372,0.2099485695076146,0.0933392712395799,0.1147108577659923,-0.0009134870215291,0.2176536402059845
-0.0126089844946503,0.0656537809926416,0.1707443880803854,0.1095716969379931,0.2120816632730799,0.298399638553694,0.1860142608552419,0.0673391790082922,0.1793311259272589,0.1283926310138392
0.0950272512435301,0.133803657345378,0.1171086476998479,0.0449626097286388,-0.09260532157493,-0.2691883776770915,-0.2596851013138321,-0.1865707515553465,0.0253426801923415,-0.0135124131121006
0.0523611576748523,0.0347144706527806,0.1935268168266244,0.0959375112246156,0.2071551254649908,0.3507097639586574,0.532622196609128,0.2768817522096027,0.3560011092238855,0.1212436488792771
0.065088450875391,0.1473687594952843,0.1945715297495589,0.2255331429015548,0.2752116839527285,0.3889908023296404,0.1797641738199031,-0.0515492895003908,0.0534933056008133,0.2201595753692125
0.0431756517187076,0.1338827735267049,0.1754765144590218,0.1238080020931582,0.2569244475850933,0.0683026475766952,-0.1126975700377279,0.1117102564902177,0.1902313585572537,0.0546241062093297
0.0481420775140746,0.1211936633687851,0.1746136765044181,0.3238424667100352,0.1858727333917385,0.3369523943714574,0.3686433846492125,0.1364472325263976,0.3381195318888923,0.0641410887603803
0.0507742504282862,0.105779279379119,0.0982691140046385,0.1589016342945821,0.0163362193567759,0.2766331671516029,-0.0472751411337972,0.0406042485320554,-0.1717894309821125,0.0219560784959642
0.0958149063318527,0.0511832762716166,0.0258694277734607,0.1082540826632791,0.0231955375163477,-0.0328605186528769,0.1454232100499017,0.0259673507696833,0.1486477267905215,0.0005667126584056
0.0545462219928352,0.0942233270600743,0.056955330411669,-0.0462963288851004,0.0292900583143334,-0.2252854088262114,0.1527646533891324,-0.07683619105254,0.2751839685692141,0.0449484765371632
-0.0206353035273249,0.0311357664147771,0.1646749222566912,0.053568484797793,0.429779261875886,0.2452261823933019,0.0541115092830291,0.1421969848531457,0.1795778741226616,0.1220667253188378
-0.0077025684321806,-0.0270727418689941,0.0259227555903098,0.0222366350921918,0.0620460442235482,-0.0122164765099815,0.3133194954430522,0.240824825969339,0.1803365034280788,-0.0485487351723462
0.0870306875804398,0.1186701897557418,0.0989901235127408,0.1740400393628971,0.181563795199082,0.4515502140522425,0.1067940189356337,0.0925112858151859,0.1535329186707408,0.1711259879638991
0.0803892275410784,0.0759854710880973,0.0424905630062857,0.0380542277879847,0.0731306816846488,0.1032867121737968,0.1789333385130933,0.1852087013692791,0.0335440477099384,0.1269188877900535
0.0036805460121065,0.1504210722060095,0.0468365006450743,0.0566319212275492,-0.0337676209343086,0.1394242319175831,0.1791055429857697,-0.1629218701442799,-0.0029702328546111,0.0258852330891166
0.0736375853969579,0.1327487100304405,0.0327192831252005,0.1635044950238191,0.005002065288427,0.1708736743327872,0.1201915637376778,-0.1743002155048206,0.2035519952144326,0.1039874250446721
-0.0427565986805476,-0.1151425997802808,-0.1229924029984435,-0.0597558382953123,-0.0762509756229556,-0.1596696854834189,0.1576835545970578,0.1455921262469988,0.110538399273173,-0.0187293951704567
0.0077167565666307,0.0356844571488128,0.1019829813723591,0.158619613461169,0.419812529065475,0.5859768739778644,0.341106317827283,0.3982936136719817,0.0842301996104204,0.0855512922043051
0.0234800152580261,0.0291119512189441,0.1671851530913115,0.1986574495397528,0.3470035182925073,0.2827863473745944,0.3170552105734574,0.1620156266572388,0.2023349573934114,0.1975132646126622
0.0547843029775358,0.0879680845381323,0.0232512292124869,0.0316166890827074,-0.0149564546286801,0.3246161451019431,0.0022423631378385,0.3613549355985879,0.082220011855719,0.0409638029190559
0.0434396514149721,-0.0497177174844364,-0.0289332659984214,0.0549892501033004,-0.0286566235185738,0.0366779160555652,-0.1092519320717374,0.0029464687457627,0.1000596566936646,0.0326374173210719
0.0277942222099085,0.0043610953414241,0.0259921673731853,0.2080377988347448,-0.0566077829403501,0.2399550729781361,-0.0882952706186375,-0.1052509625444733,0.2113582016116215,0.0079626419423068
0.0526186862808313,-0.0021460470988026,-0.0251283033811205,-0.0026531449488593,-0.0707721574308454,0.004988389069326,0.1150143336231508,0.0876853515769009,0.0689215068889419,-0.0241340902333753
-0.0017136208396423,0.0159385873717801,0.1672843354838797,0.0650494061904951,0.3072065081297366,0.353617868238969,0.2669100913346076,0.3518282668310402,0.0312569589065196,0.244930335097171
0.0369939428069967,0.0337795458868128,0.0198822206147579,-0.0435875203747356,-0.0651342595063684,-0.2163226719625709,0.1253613485933604,0.0725340781562786,-0.0977223816566154,0.016131019618653
