DM Gov,Corp IG,Corp HY,EM Gov,DM Equities,EM Equities,Private Equity,Infrastructure,Real Estate,Hedge Funds,Put 90 option,Put 95 option,Put ATMF option,Call ATMF option,Call 105 option,Call 110 option
0.014782064708799059,0.051181722611511216,0.1452745851631665,0.10395604905078515,0.3268130846977213,0.3245357526839858,0.49660562459421453,0.18279941310622605,0.12462794898240515,0.18699468702114141,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.2580807692052962,0.23150066393277308,0.1983582321608771
0.037953024533412316,-0.011734631486388869,-0.057824123644432124,0.05832582656839924,-0.10788207267537342,0.05722402871782695,0.0801381291764498,0.16588431952982297,-0.0031378659423172417,-0.06428678174035884,-0.021550102313087904,0.012008008996693631,0.03914975718294833,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.0222327063268819,0.005729182673750666,-0.06722862754686088,0.09797501983764456,0.017536057667145943,0.07748640496397874,-0.2986466367934104,-0.06261828304467543,-0.16706438096304643,-0.022643190674213054,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,-0.051196257825279146,-0.04531242076494818,-0.0284548525368441
0.0025151811035220017,-0.0013765626843187384,-0.0030561782011511163,0.002852402897872919,0.17533628279965807,0.07311893966658145,0.3097142635265058,0.070008032779592,0.15991654697212176,0.05458758731066493,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.10660396730723298,0.08002386203470985,0.046881430262813883
-0.008731249036417865,0.010834851284639013,-0.02259293386045569,-0.0281354239499223,-0.0495244087155966,-0.15158697751506145,-0.12515285769167794,0.1551848059830252,-0.08293189331596906,0.017578004302078343,-0.029432174988461346,-0.045874063678679744,-0.019207906776828487,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.007580744108630855,-0.0029947065825611796,0.09248776916294177,0.09439178652858282,0.13366857022247225,0.3847845040750464,0.25047297269975966,0.14217672127744208,-0.07275316769882934,0.017390620993900097,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.06493625473004716,0.038356149457524025,0.005213717685628061
0.04099706074890408,0.06284232169980042,0.054104629025547135,0.12882943794429802,-0.02535300501218296,0.010135455070962474,-0.03546838858862911,0.19016679505752943,0.06841395078386325,0.13994792015219404,-0.029432174988461346,-0.045874063678679744,-0.04337931048024213,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.023819608395245995,0.011380771726081429,-0.09068961731798408,0.0361168963475611,-0.16968752473545146,0.06605949519566168,0.21514717772261593,0.1953782338623682,0.20888026398145243,-0.09655606581831844,0.04025534974699013,0.07381346105677167,0.10095520924302637,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.03647717586070276,0.019926656124284126,-0.03571642876784631,0.08897174021105081,-0.0666119596726249,-0.07954645220138745,-0.1184108906761503,-0.11247235623258811,-0.06981502046008481,-0.03417923202600803,-0.029432174988461346,-0.02926210400605489,-0.0021203558198001904,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.05124686364364117,0.08156738233937588,0.25178866217281026,0.10314341559269713,0.31598981174590524,0.08315817658855584,0.2118405202971354,0.18965735312515508,0.2719860933762339,0.2831797958407305,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.24725749625348015,0.220677390980957,0.18753495920906105
0.09190395259725137,0.11588056384747158,0.10593035124654326,0.1168701776470471,-0.0055869518895504955,0.005364031942799219,0.21852217966827148,0.2973840193688875,-0.11815220511664692,0.12646234353657682,-0.029432174988461346,-0.045874063678679744,-0.0631453636028746,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.05796300168486712,0.081744856795809,0.058652567634785324,0.1665428324365954,-0.008263876031074702,0.15071092057528213,-0.02073578244957386,0.01952746414511286,0.20779742684137603,0.10794689551743297,-0.029432174988461346,-0.045874063678679744,-0.06046843946135039,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.007118974643701481,0.05800398811629459,0.04825341143089146,0.05571387512803505,-0.12564302413673167,-0.11607632593178885,-0.07562243713752004,-0.1030145788884993,0.11358032833076859,-0.009255807837090568,-0.00378915085172965,0.029768960458051885,0.056910708644306585,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.058798137940955675,0.06348308838112748,-0.08402280678533613,-0.07232456816458721,-0.14362774466690664,-0.3015625764970721,-0.16884464258320742,-0.06266894050090233,-0.11088924231654662,0.003954479181754733,0.014195569678445319,0.047753680988226854,0.07489542917448155,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.0255623893591308,0.05485696352720626,0.08069133541614115,0.028487827434960256,0.09463091819889402,0.11814258665838673,0.40177147297651605,0.14632189129846007,0.0846545141479984,0.15599757631880706,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.02589860270646893,-0.000681502566054204,-0.0284548525368441
0.03502763952658583,0.02559602677525641,-0.00047656778204352435,0.14620788643410854,0.09487256677599132,0.2754323703732313,0.047704066996491434,0.03638875712989664,0.04268590848525555,0.0766572976429456,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.02614025128356623,-0.0004398539889569064,-0.0284548525368441
0.07537812577007208,0.08400032283139236,0.04029567029897896,0.11331646162217002,-0.05271450106393982,-0.05571046971191629,-0.10696825621267259,-0.2136972492318039,-0.053320669347176275,0.013463927304590895,-0.029432174988461346,-0.043159562614739966,-0.016017814428485266,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.03995636551002768,0.08364088658984459,0.2027344733340386,0.06541291664622628,0.4015618616920702,-0.03283841640842766,0.216475327444696,0.15061412899985882,0.250489845296735,0.06528215554736727,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.3328295461996451,0.306249440927122,0.273107009155226
0.040713253102759195,0.01437790211338541,-0.04722271853909166,0.05494699887830179,-0.13608595868584472,0.0021219346644032466,0.11008176070658338,-0.052875308198604865,-0.16621723689417556,-0.013871753909875939,0.0066537836973833975,0.04021189500716493,0.06735364319341963,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.04551579263207439,0.004327106415374704,-0.0878768912847161,-0.03933395002731721,-0.2426273358929295,-0.1062726070927047,-0.11549338140604515,0.17000571072447013,0.019965462923358546,-0.077973371334498,0.11319516090446818,0.14675327221424972,0.17389502040050442,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.027258036898249127,0.07064101230208175,0.1649598369531784,0.049797127431780996,0.2866779316635606,0.27888802659099565,0.36584041326986116,0.35612249267862817,0.2636043479162282,0.20076354283507492,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.2179456161711355,0.19136551089861237,0.1582230791267164
0.14638166081802595,0.05200018993048494,-0.11243769963334227,0.10113207342287467,-0.14680235800009978,-0.07223859105976838,0.05214895714140999,-0.11700368714805576,-0.01440884663679709,0.035701329036154306,0.01737018301163845,0.05092829432141999,0.07807004250767469,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.08691632512723735,0.11280157487127629,0.09046675012966232,0.10090090683844388,0.00818536980405793,-0.10768209015357444,-0.05107047911546114,0.08355028040410728,-0.008931448504589379,0.05161113940909612,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,-0.06054694568836716,-0.04531242076494818,-0.0284548525368441
0.031140577018807125,0.06828154757428195,0.13649469160209438,0.031227656867974574,0.09293739080814145,0.17563965348464117,0.1229707355318228,0.27207978818603973,0.07160868527751996,0.06081668163894016,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.024205075315716362,-0.0023750299568067734,-0.0284548525368441
0.10534319384485347,0.07045505619122516,-0.021877711133801325,0.12354008393398574,0.001444036359199874,-0.016530200551985952,-0.06998632087877832,-0.1761368761674541,0.08938196884754857,-0.00820634254798791,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,-0.06728827913322522,-0.04531242076494818,-0.0284548525368441
0.03492135472218871,0.05017345047259281,0.11091816763440354,0.24658193612303148,0.29316672332256455,0.36610890558004505,0.15057529892512544,-0.01209988989571431,0.22108303031700793,0.16373734137303364,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.22443440783013946,0.19785430255761632,0.16471187078572036
0.013440451198244663,0.03593781115210026,0.030951387592599078,0.05545003302837381,0.025479325938993158,-0.06342670903101322,0.01438198274974245,0.21389250449174235,0.061022447413466185,0.029251257649282714,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,-0.04325298955343193,-0.04531242076494818,-0.0284548525368441
0.09558518791681392,0.20374734608441059,0.16279265574846646,0.1972864423459313,0.14193052125518424,0.036567540283614086,0.06094176765295267,-0.08527645076255197,0.007581407719052358,0.040536251729501815,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.07319820576275915,0.046618100490236014,0.01347566871834005
0.01582897275312467,-0.014885224987672196,-0.0006357021306183652,-0.025930091270347955,-0.03934384090028353,-0.1686843029632532,-0.13967194790688187,-0.07698357596897543,-0.10753595884680833,-0.08136514739288747,-0.029432174988461346,-0.045874063678679744,-0.029388474592141556,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.03747232768362041,0.1129373983121329,0.248956994660819,0.19898591835495005,0.34724081594671663,0.4981748257977252,0.5119152821737141,0.21389808414492317,-0.01583328840614584,0.1595760357150544,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.27850850045429154,0.2519283951817684,0.21878596340987244
0.03632466162063408,0.004734881355152876,-0.037607259405963434,-0.0358600979611976,-0.13701252448768986,-0.18173205818448424,0.019268073721538714,-0.09182716184275441,0.0803614536720918,0.04228568914062869,0.007580349499228534,0.04113846080901007,0.06828020899526477,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.02459246782361224,0.052676821049730815,0.10785714940128366,-0.014338843813172963,0.22781116775639831,-0.04150517167294132,0.30256226738183756,0.07149177352544189,0.4925749767192529,0.10574328342146777,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.15907885226397322,0.1324987469914501,0.09935631521955413
-0.04926960471486963,0.014132346079247293,0.1525450800093966,-0.10812347193301297,0.13232373487139149,-0.09455179868576535,0.06293089193302381,0.23805039887036017,0.10189122253724525,0.1317585924061495,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.0635914193789664,0.03701131410644326,0.0038688823345472967
0.054850604007904646,0.06741944892442908,0.02378503580090663,0.03644757046084912,-0.01909567048393146,0.10817596645788141,0.09255176146270028,0.1310415409297594,-0.04147259181307972,0.061048067456140664,-0.029432174988461346,-0.045874063678679744,-0.04963664500849363,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
-0.01762977446920444,0.01186179252368369,0.058150050507537854,-0.06838773089406058,0.054104501585913845,-0.07744403317269455,0.0020046337292745076,0.06880173638335729,0.14945300580010978,-0.0028877528252732043,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,-0.014627813906511244,-0.04120791917903438,-0.0284548525368441
0.06940925259669162,0.05211726836326913,0.034300034887114084,0.0014766213945203166,0.17145639227223808,0.11966121506630323,0.28982955229685503,0.3186003818074945,0.18699890460829538,-0.0599631838136746,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.10272407677981299,0.07614397150728985,0.04300153973539389
0.025572820828773102,-0.01214056404196473,-0.12022839371839289,-0.15482059577692187,-0.21063412253541236,-0.1957992248664997,-0.03507153135624863,-0.0829169576330685,-0.15288636817646428,-0.1433944980493117,0.08120194754695104,0.11476005885673257,0.14190180704298727,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.0012643222607415794,-0.003752332502682476,0.01648673721560212,-0.023233669145297897,-0.014502284602170734,-0.016489348511404156,0.14177892886859644,-0.005894803038200114,0.02001084498989436,-0.007774558387405706,-0.029432174988461346,-0.045874063678679744,-0.054230030890254355,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.10735357260196077,0.1498412701606422,0.1039263711682743,0.23703604600106787,0.13331929416873933,0.08359166096506176,0.1259053634599494,0.06713691199547656,0.16014808280111015,0.05782367427231283,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.06458697867631424,0.03800687340379111,0.0048644416318951444
-0.062207558416673914,-0.06273156200114727,0.029551489656908236,-0.07169837123468237,0.09453282555825893,0.14932603515960263,0.14489040186827862,0.19132163897479582,0.1836797167989317,0.05328667399756859,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.025800510065833837,-0.0007795952066892986,-0.0284548525368441
-0.04229730093791195,-0.10408386578611617,-0.17378498910212148,-0.1934445461613844,-0.2320067178191244,-0.2565346542438024,-0.056561841965715676,-0.18041692507777196,-0.17008124384656476,-0.08639238571169228,0.10257454283066308,0.13613265414044462,0.16327440232669932,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.032009903214138546,-0.04548680170721442,-0.07022408781874412,-0.057312642043202744,0.11389242409504208,0.058513233092194916,0.07537977055734757,0.34349339871943196,0.0426329547935993,-0.05136460653140307,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.04516010860261699,0.018580003330093853,-0.014562428441802111
0.07695103953795579,-0.02097099282789494,-0.09976550670650686,-0.00010224069296149718,-0.13026263095958013,-0.2583889881653363,-0.15457957197911876,-0.11348532081151408,0.12707575535438975,-0.08295202387264078,0.0008304559711188042,0.03438856728090034,0.06153031546715504,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.00657314482747462,0.13698406428803045,0.26306823785870104,0.061021926036729734,0.40679445617120336,0.326487326255515,0.41407468171829076,0.34988534978539976,0.2718619621931595,0.1620481700726608,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.33806214067877827,0.31148203540625513,0.27833960363435917
0.0650766262526492,0.18663868182454224,0.27270392753035066,0.06358545261133042,0.09627989099070011,0.05029863686732816,0.08534579994215119,0.08397640082559032,-0.012828936109208211,0.09087950206611417,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.027547575498275023,0.0009674702257518875,-0.0284548525368441
0.04141041496946474,0.045171472429736736,0.029349098607664326,0.11145984963442412,-0.08459658002404002,0.23795874284263419,-0.0039581595190312235,0.08755339871990442,-0.03219661975210697,-0.0014940972621265702,-0.029432174988461346,-0.011277483654639764,0.015864264531614936,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.03928197877477646,0.07648485764481627,0.11687476316263279,0.1375538311470439,0.13267580013940616,0.22228642085002637,0.21144961030962328,0.051498184837960315,0.03608772483457234,0.04069222302988673,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.06394348464698107,0.03736337937445794,0.004220947602561975
0.06491500348842183,0.10219625548692313,0.03912799950836332,0.07820104675819772,0.016388341127160366,0.03516213251160316,-0.08678559169643629,-0.03393792542698626,0.16183619593090803,-0.00796404956906227,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,-0.05234397436526472,-0.04531242076494818,-0.0284548525368441
0.07495795245002079,0.1472206894807122,0.12634076331406185,0.035938936523981724,-0.11431726650920238,-0.25024131177742914,-0.07316913935275637,-0.03298739136274875,0.07626272028492931,-0.04781663874206532,-0.015114908479258948,0.018443202830522587,0.045584951016777286,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.035456553558715465,0.006595793702642183,-0.04930627994132597,-0.079862039280712,-0.1442808130484955,-0.3455184331910609,-0.1524385083288462,-0.09429156990354559,0.06629901803095817,0.1388440821719059,0.01484863806003417,0.048406749369815705,0.0755484975560704,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.06776917095385016,-0.08599791014538793,-0.18460032408007132,-0.03277762750703794,-0.12583044359171425,-0.13862472492291678,-0.0747587836029725,-0.02944223994774431,-0.06455785558215832,-0.020498333461621332,-0.0036017313967470765,0.02995637991303446,0.05709812809928916,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.006770135493023632,0.0028046300197177576,-0.13612689855926774,-0.23132227867800714,-0.29477832339844023,-0.4154712920672974,-0.05130350630921654,-0.2245214416881195,0.12191163413817141,0.000898047294622506,0.1653461484099789,0.19890425971976045,0.22604600790601515,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.059612632825853495,0.04514408739911868,0.08083320926235116,0.15186882705573557,0.08018262350796124,0.37000748765670055,-0.010128797386136146,0.19847280970391123,-0.09208980690354329,0.1072228033548066,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.011450308015536148,-0.015129797256986988,-0.0284548525368441
-0.007227000726077071,0.024251727643014087,0.09424010967318552,0.11741016944071747,0.35606197701317144,0.24936496624090698,0.18516080835007287,0.05045250587077099,-0.0600382734460021,0.06886648271661189,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.28732966152074635,0.2607495562482232,0.22760712447632725
0.12184372821759615,0.24811502778841876,0.3095486291406506,0.2314688990439675,0.1945847333794981,0.3634309551373671,0.305063019410009,0.08171321899404727,-0.046773478685157466,0.14161077091037444,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.12585241788707302,0.09927231261454988,0.06612988084265392
0.06438551460960529,0.026486570091654116,-0.008494710268013739,0.13470620133274513,0.039934274736170394,0.2627038241186477,0.24339131400966085,-0.018123921330463366,0.023459338384474338,0.13283243042351867,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,-0.028798040756254695,-0.04531242076494818,-0.0284548525368441
0.03201726445372177,0.09305311250047255,0.1612415787550061,0.17005026623031183,0.22536584878171473,0.3561787533742815,0.3717548931387018,0.5949944378272127,0.22516639235448177,0.13185116515391115,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.15663353328928964,0.1300534280167665,0.09691099624487054
0.08198549050901383,0.13783083344269942,0.15272448991053134,0.30047714581334617,0.035915825301168436,0.2004438268570794,0.12439816242050661,0.271922140380209,0.13237046586711299,0.06262458919972014,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,-0.03281649019125665,-0.04531242076494818,-0.0284548525368441
0.0007840215421994756,0.040669000392163035,0.067823658227814,-0.0011162780102107472,0.26749460691296445,0.00490017930358988,-0.006906903992836999,-0.17155849756169195,-0.03345116703883588,0.09616125260553088,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.19876229142053936,0.17218218614801623,0.13903975437612026
0.052492486532903504,0.003994404085349013,-0.11382782780694045,0.055475709437624365,0.012508053685454934,0.3045363037469737,0.530704693189634,0.20033422180344362,0.24777665533620774,0.03722375172185877,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,-0.056224261806970155,-0.04531242076494818,-0.0284548525368441
0.0011070582078991364,-0.055043762158056286,-0.09813323991971079,-0.024151627284219046,-0.02348565559582816,0.2313432244069964,0.05649224939600361,-0.029288706476249815,-0.05371366318845627,0.037098201572078215,-0.029432174988461346,-0.045874063678679744,-0.04524665989659693,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.07460595587868402,0.14019887668010522,0.21869510153041483,0.22101869433353527,0.09255464741070751,0.3851078323380208,0.36879231459074324,0.5188987167183932,0.35646312041526174,0.21229925351480006,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.023822331918282424,-0.0027577733542407112,-0.0284548525368441
0.094969533920791,0.12936478907908966,0.17511630917486887,0.12280373489628027,0.28327301989211806,0.2970359399066185,0.2568645717318294,0.1518300650271196,0.34198100938481746,0.07456896785508982,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.21454070439969297,0.18796059912716984,0.15481816735527387
0.0037854252649587306,0.12275793107730504,0.2055903538874504,0.09743199719656404,0.056353577718853076,0.17429981860381738,0.18874883511858398,0.24689074665594934,0.18162156115908856,0.161069132551515,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,-0.012378737773572013,-0.03895884304609515,-0.0284548525368441
-0.002889304430921613,-0.010550576496356823,0.0025367064604908673,-0.10508467024092005,-0.1120813667682713,-0.26641643865624753,0.008256895529344055,-0.0745623828201083,0.03294318587754219,-0.031426677596250396,-0.017350808220190028,0.016207303089591507,0.04334905127584621,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.03980527019890623,-0.0008151521650684446,-0.06581521216933905,-0.008222195330389148,0.040080398974492004,-0.18901332727140252,0.054053004603237254,-0.14903751885158645,0.07992993351538602,0.055638354585722194,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,-0.028651916517933085,-0.04531242076494818,-0.0284548525368441
0.0783372099445585,0.0013129560085574088,-0.07496210923904079,0.017414316607765157,-0.1138142248431323,-0.20187254216986317,0.16055779234052991,-0.1156067552855713,-0.14577487094163621,-0.008174150241770373,-0.015617950145329018,0.017940161164452517,0.04508190935070722,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.010363452873973111,0.06481941316868767,0.10336555637299871,0.12533536473226747,0.07187465047285269,0.03369380122979493,0.11466910713830214,-0.04011876836352457,-0.040984214494098836,0.06283964356284555,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.003142334980427597,-0.02343777029209554,-0.0284548525368441
0.06619041409701709,0.019409277332933517,-0.0120363395792904,-0.12028271728056916,-0.017693521284053326,-0.2878473288763367,-0.08079031957961336,-0.013900840055896424,0.10385840507950683,-0.05502651078426424,-0.029432174988461346,-0.045874063678679744,-0.05103879420837176,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.02525298250840513,0.06659410041014069,0.16491406033994838,0.22168280607546142,0.20043830593809342,0.4997972478228878,0.11314882306610596,0.07936647013750608,0.03885080314194189,0.16612413324395137,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.13170599044566833,0.1051258851731452,0.07198345340124923
0.031109659134213485,0.06477630241563159,0.08394495121290846,0.19025642351549354,0.11177499444788808,0.5251917682118934,-0.1590512231505301,0.14660048730131403,0.04123438797548262,0.21169968976025166,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.04304267895546299,0.01646257368293985,-0.016679858088956112
0.0035700941833578526,0.02993854186360667,0.1709125677702612,0.049542104014567157,0.29585035190376785,0.2534667922890288,0.06714864156932698,0.2405158389290547,0.04048624607765405,0.08674258949292857,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.22711803641134276,0.20053793113881963,0.16739549936692366
0.013037960136818239,0.06328243324392968,0.12904019443491754,0.07509857963626443,-0.057137495447786235,0.3051738971749858,0.5253294078646633,0.25628201737990475,0.25075208179448105,0.10994027964513564,-0.029432174988461346,-0.03873656823089355,-0.011594820044638854,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.013842505275149852,0.16685428889933274,0.131113447129537,0.14110600732835832,0.03813893492513265,0.15959981263477774,-0.06010357340535888,-0.17026715279805127,0.20733230583822793,0.029369744634976103,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,-0.03059338056729244,-0.04531242076494818,-0.0284548525368441
0.07486758887681622,0.06301060404370529,0.05703493493698608,0.043882063438897,0.03463642977656356,0.20601686143190046,-0.057134956124478053,0.4092897724065363,0.18808994231961118,0.03456555470485245,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,-0.03409588571586153,-0.04531242076494818,-0.0284548525368441
0.05582126956259725,0.0817667971926972,0.07552761628768678,0.1496834450133775,-0.06019074459216889,0.024440801409893798,-0.003719710650619601,0.177356659885755,0.049277551580189316,-0.018527983538879966,-0.029432174988461346,-0.0356833190865109,-0.008541570900256201,-0.06873231549242509,-0.04531242076494818,-0.0284548525368441
0.11952330748609286,0.15899820916800378,0.1957467991355939,0.3108829539521676,0.18502015632553181,0.04924266076325767,0.2432566637823197,-0.0998738257766616,0.1014789549794961,-0.021544720025311714,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.11628784083310673,0.08970773556058359,0.056565303788687626
0.0714150117797121,0.019974631415655697,0.0031133140174670615,-0.034135183670612634,0.0626471432504343,-0.1705103094284296,-0.028624061004859147,0.24149465304670104,0.3375838307876242,0.049630805038296755,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,-0.006085172241990788,-0.032665277514513924,-0.0284548525368441
0.029946880199651638,0.050146852085651616,0.1189703271537037,0.12069151220576457,0.23767600314784998,0.2223066601730157,0.08426690335902931,0.43908269512606446,0.36343547928267905,0.1290248955667168,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.1689436876554249,0.14236358238290175,0.10922115061100579
0.06376060713813825,0.01629740777364641,0.08260031741674312,0.0443823747496046,0.0910958644603832,0.054617469902102256,0.075489716263752,0.01775834065013715,0.12604961667072012,0.04411484122268283,-0.029432174988461346,-0.045874063678679744,-0.06873231549242509,0.022363548967958113,-0.004216556304565022,-0.0284548525368441
